Region,Annee,Semaine_Epi,Pluviometrie_mm,Temperature_Moy_C,Taux_Couverture_MILDA,Campagne_Vaccinale_Active,Cas_Paludisme,Cas_Dengue
Cascades,2024,46,2.2,31.9,75.7,0,1211,4
Cascades,2024,47,1.9,31.7,90.6,0,201,7
Cascades,2024,48,0.6,28.1,88.0,0,208,10
Cascades,2024,49,1.4,32.2,92.1,0,141,13
Cascades,2024,50,4.0,32.0,76.8,0,142,14
Cascades,2024,51,2.8,31.7,90.9,0,229,3
Cascades,2024,52,0.3,31.1,89.7,0,270,14
Cascades,2025,1,1.3,28.6,83.7,0,233,3
Cascades,2025,2,1.3,25.9,94.9,0,166,6
Cascades,2025,3,0.1,30.6,88.3,0,196,12
Cascades,2025,4,0.1,32.1,85.7,0,186,12
Cascades,2025,5,2.5,29.1,82.5,0,214,4
Cascades,2025,6,0.3,29.6,88.8,0,187,13
Cascades,2025,7,0.4,25.1,84.0,0,150,4
Cascades,2025,8,2.6,26.3,78.3,0,152,14
Cascades,2025,9,2.9,30.4,94.4,0,215,8
Cascades,2025,10,1.7,40.6,94.5,0,209,10
Cascades,2025,11,3.4,39.1,76.7,0,142,11
Cascades,2025,12,1.3,38.5,87.1,0,141,5
Cascades,2025,13,2.8,36.3,83.4,0,256,1
Cascades,2025,14,0.2,36.2,76.2,0,218,1
Cascades,2025,15,2.0,37.8,77.5,1,151,11
Cascades,2025,16,3.8,41.0,81.0,1,156,9
Cascades,2025,17,0.4,39.9,75.1,0,245,2
Cascades,2025,18,1.3,38.7,78.7,0,263,11
Cascades,2025,19,2.6,31.2,85.1,0,220,11
Cascades,2025,20,1.8,31.6,92.4,0,263,8
Cascades,2025,21,3.2,27.0,86.3,0,201,12
Cascades,2025,22,30.0,27.1,83.4,0,192,1
Cascades,2025,23,64.0,27.7,80.8,0,179,11
Cascades,2025,24,108.0,30.0,87.1,0,220,10
Cascades,2025,25,106.6,32.7,79.1,1,244,12
Cascades,2025,26,114.5,30.3,78.1,1,1302,1
Cascades,2025,27,111.0,30.8,78.6,0,903,9
Cascades,2025,28,110.7,30.5,90.5,0,1157,9
Cascades,2025,29,75.4,31.5,89.7,0,1122,11
Cascades,2025,30,94.1,31.4,83.9,0,1201,9
Cascades,2025,31,37.8,32.1,80.3,0,1001,2
Cascades,2025,32,99.3,25.3,92.3,0,1085,2
Cascades,2025,33,37.1,27.4,89.8,0,1051,10
Cascades,2025,34,90.5,32.4,82.2,0,1185,12
Cascades,2025,35,62.4,31.4,90.2,0,1335,11
Cascades,2025,36,44.8,29.9,93.3,0,802,9
Cascades,2025,37,71.0,27.4,77.2,0,1147,3
Cascades,2025,38,104.3,27.2,92.1,0,1265,9
Cascades,2025,39,102.0,26.3,79.1,0,940,11
Cascades,2025,40,74.3,27.7,80.5,0,982,14
Cascades,2025,41,0.9,29.0,94.2,0,1229,13
Cascades,2025,42,3.0,27.7,85.2,0,976,10
Cascades,2025,43,3.9,26.6,87.4,0,1290,14
Cascades,2025,44,0.4,30.4,90.4,0,1121,6
Cascades,2025,45,0.5,29.7,78.1,0,1059,0
Cascades,2025,46,0.9,25.9,86.9,0,1262,14
Cascades,2025,47,0.0,28.1,80.5,0,143,14
Cascades,2025,48,2.4,27.2,80.0,0,218,7
Cascades,2025,49,3.2,32.4,80.6,0,260,11
Cascades,2025,50,4.2,25.6,89.6,0,170,1
Cascades,2025,51,4.1,29.7,79.4,0,240,5
Cascades,2025,52,4.2,30.1,83.3,0,167,2
Cascades,2026,1,1.4,32.3,85.5,0,185,4
Cascades,2026,2,4.9,28.0,87.7,0,190,5
Cascades,2026,3,2.5,27.5,76.5,0,242,2
Cascades,2026,4,3.6,26.1,78.8,0,147,7
Cascades,2026,5,1.2,31.8,90.1,0,201,11
Cascades,2026,6,0.4,32.2,76.1,0,185,4
Cascades,2026,7,4.4,31.9,86.6,0,182,4
Cascades,2026,8,0.4,30.7,79.0,0,234,8
Cascades,2026,9,4.2,28.4,79.4,0,180,9
Cascades,2026,10,2.0,35.0,84.7,0,161,9
Cascades,2026,11,1.8,35.3,92.8,0,223,8
Cascades,2026,12,2.4,34.8,90.0,0,180,0
Cascades,2026,13,4.6,36.6,78.9,0,188,5
Cascades,2026,14,2.9,38.9,87.3,0,156,7
Cascades,2026,15,1.0,36.6,89.5,1,183,6
Cascades,2026,16,2.2,35.7,90.9,1,244,14
Cascades,2026,17,1.9,34.5,83.6,0,137,7
Cascades,2026,18,2.4,38.0,82.4,0,187,6
Cascades,2026,19,0.1,26.8,94.1,0,182,6
Cascades,2026,20,1.3,25.7,75.2,0,159,0
Cascades,2026,21,3.0,31.5,77.1,0,247,8
Cascades,2026,22,75.7,25.7,75.0,0,167,11
Cascades,2026,23,108.8,27.2,83.0,0,181,3
Cascades,2026,24,74.1,30.3,79.4,0,171,12
Cascades,2026,25,63.8,30.8,83.6,1,249,3
Cascades,2026,26,33.5,29.9,77.8,1,1099,11
Cascades,2026,27,105.4,30.5,92.5,0,1221,2
Cascades,2026,28,52.5,33.0,92.8,0,786,9
Cascades,2026,29,58.2,28.9,83.6,0,959,4
Cascades,2026,30,95.1,29.5,83.2,0,803,4
Cascades,2026,31,53.4,26.7,90.6,0,822,6
Cascades,2026,32,52.9,30.8,86.2,0,795,10
Cascades,2026,33,76.7,26.5,83.3,0,989,0
Cascades,2026,34,85.3,30.6,75.3,0,1015,1
Cascades,2026,35,85.9,26.3,91.2,0,845,9
Cascades,2026,36,88.7,31.1,89.2,0,820,0
Cascades,2026,37,79.8,32.5,87.3,0,1009,7
Cascades,2026,38,50.2,28.2,75.1,0,874,12
Cascades,2026,39,117.2,32.2,78.2,0,1250,7
Cascades,2026,40,78.7,26.1,80.4,0,1187,6
Cascades,2026,41,2.9,31.4,87.9,0,1056,12
Cascades,2026,42,2.3,27.6,85.1,0,916,11
Cascades,2026,43,3.0,26.5,88.1,0,864,14
Cascades,2026,44,2.1,25.2,82.4,0,1134,8
Cascades,2026,45,2.6,26.8,86.4,0,1026,10
Cascades,2026,46,2.8,25.5,90.8,0,1128,10
Cascades,2026,47,1.4,33.0,82.3,0,263,5
Cascades,2026,48,4.1,27.0,91.8,0,133,4
Cascades,2026,49,3.4,28.3,76.9,0,165,0
Cascades,2026,50,2.0,29.9,78.8,0,212,4
Cascades,2026,51,1.3,29.2,87.9,0,173,11
Cascades,2026,52,2.3,27.5,86.7,0,264,1
Centre-Nord,2013,1,1.4,31.7,90.0,0,350,3
Centre-Nord,2013,2,2.6,28.9,76.9,0,282,11
Centre-Nord,2013,3,4.1,28.6,84.9,0,180,5
Centre-Nord,2013,4,5.0,26.8,81.1,0,224,4
Centre-Nord,2013,5,1.4,30.1,91.0,0,314,14
Centre-Nord,2013,6,2.5,28.5,90.7,0,200,9
Centre-Nord,2013,7,1.9,32.4,88.5,0,182,0
Centre-Nord,2013,8,1.3,32.6,94.8,0,214,4
Centre-Nord,2013,9,2.8,26.4,87.8,0,300,1
Centre-Nord,2013,10,1.4,39.4,87.0,0,253,2
Centre-Nord,2013,11,4.6,36.8,76.2,0,203,9
Centre-Nord,2013,12,4.0,37.3,85.4,0,265,3
Centre-Nord,2013,13,4.3,34.5,76.1,0,359,6
Centre-Nord,2013,14,0.5,36.3,81.4,0,312,8
Centre-Nord,2013,15,4.2,38.2,80.4,0,324,2
Centre-Nord,2013,16,0.4,34.7,84.1,0,276,0
Centre-Nord,2013,17,2.9,34.9,82.5,0,260,5
Centre-Nord,2013,18,2.9,36.4,79.7,0,275,8
Centre-Nord,2013,19,0.1,30.9,80.8,0,182,6
Centre-Nord,2013,20,2.9,29.5,82.1,0,196,0
Centre-Nord,2013,21,3.5,25.3,78.2,0,308,14
Centre-Nord,2013,22,43.3,28.9,77.5,0,211,4
Centre-Nord,2013,23,46.3,31.4,75.0,0,323,2
Centre-Nord,2013,24,90.3,32.0,92.6,0,199,3
Centre-Nord,2013,25,94.5,31.0,77.2,0,330,5
Centre-Nord,2013,26,76.6,26.1,90.9,0,1642,5
Centre-Nord,2013,27,64.7,28.4,75.3,0,1356,2
Centre-Nord,2013,28,84.2,27.0,93.0,0,1305,4
Centre-Nord,2013,29,87.0,31.1,90.3,0,1501,4
Centre-Nord,2013,30,111.6,33.0,85.2,0,1368,2
Centre-Nord,2013,31,54.9,26.4,81.7,0,1539,11
Centre-Nord,2013,32,119.9,32.5,82.2,0,1550,8
Centre-Nord,2013,33,39.6,31.9,82.7,0,1455,12
Centre-Nord,2013,34,100.6,26.0,81.3,0,1789,14
Centre-Nord,2013,35,105.9,32.9,88.5,0,1235,10
Centre-Nord,2013,36,84.7,30.7,86.3,0,1384,0
Centre-Nord,2013,37,32.8,25.6,75.4,0,1528,0
Centre-Nord,2013,38,113.6,31.2,93.7,0,1296,1
Centre-Nord,2013,39,62.1,31.5,93.4,0,1298,11
Centre-Nord,2013,40,38.7,25.8,75.3,0,1320,4
Centre-Nord,2013,41,1.9,28.6,87.6,0,1058,4
Centre-Nord,2013,42,1.8,25.7,93.0,0,1431,11
Centre-Nord,2013,43,2.3,26.5,84.7,0,1181,11
Centre-Nord,2013,44,1.3,27.6,94.5,0,1294,9
Centre-Nord,2013,45,0.2,30.8,89.3,0,1647,4
Centre-Nord,2013,46,3.7,27.4,86.8,0,1384,0
Centre-Nord,2013,47,3.0,30.3,85.8,0,218,3
Centre-Nord,2013,48,0.2,27.4,89.2,0,347,14
Centre-Nord,2013,49,0.3,25.6,88.5,0,245,4
Centre-Nord,2013,50,1.8,31.3,90.0,0,194,9
Centre-Nord,2013,51,3.5,25.1,77.9,0,265,13
Centre-Nord,2013,52,1.1,26.2,80.3,0,279,4
Centre-Nord,2014,1,0.6,29.8,86.4,0,278,4
Centre-Nord,2014,2,1.4,27.1,94.1,0,352,11
Centre-Nord,2014,3,1.3,27.6,90.4,0,197,0
Centre-Nord,2014,4,0.6,31.5,90.3,0,314,0
Centre-Nord,2014,5,1.1,28.9,88.7,0,340,14
Centre-Nord,2014,6,0.4,28.3,94.4,0,257,8
Centre-Nord,2014,7,2.4,27.9,93.9,0,300,0
Centre-Nord,2014,8,2.8,31.4,77.4,0,189,10
Centre-Nord,2014,9,1.6,26.5,85.9,0,205,0
Centre-Nord,2014,10,1.8,36.0,76.2,0,203,3
Centre-Nord,2014,11,1.2,37.4,79.3,0,330,9
Centre-Nord,2014,12,4.3,38.5,82.3,0,178,10
Centre-Nord,2014,13,3.4,34.9,78.8,0,328,13
Centre-Nord,2014,14,1.6,39.2,91.0,0,201,4
Centre-Nord,2014,15,4.9,39.3,77.0,0,335,5
Centre-Nord,2014,16,0.2,35.9,78.9,0,342,13
Centre-Nord,2014,17,3.5,35.4,82.0,0,268,11
Centre-Nord,2014,18,4.7,34.1,84.5,0,276,3
Centre-Nord,2014,19,5.0,30.3,79.3,0,204,8
Centre-Nord,2014,20,3.6,31.1,80.0,0,194,0
Centre-Nord,2014,21,1.9,32.5,83.8,0,207,12
Centre-Nord,2014,22,89.1,29.6,78.2,0,332,11
Centre-Nord,2014,23,83.4,28.8,76.5,0,293,10
Centre-Nord,2014,24,91.3,28.1,89.4,0,206,8
Centre-Nord,2014,25,35.1,30.5,92.3,0,288,10
Centre-Nord,2014,26,58.5,29.8,75.7,0,1275,1
Centre-Nord,2014,27,69.4,26.6,84.1,0,1029,4
Centre-Nord,2014,28,30.7,26.9,90.5,0,1505,1
Centre-Nord,2014,29,110.8,30.5,89.6,0,1345,0
Centre-Nord,2014,30,61.3,32.0,94.5,0,1362,12
Centre-Nord,2014,31,86.4,32.2,81.1,0,1037,5
Centre-Nord,2014,32,104.8,29.4,87.3,0,1075,8
Centre-Nord,2014,33,50.1,31.3,87.0,0,1346,11
Centre-Nord,2014,34,56.6,29.4,83.5,0,1055,6
Centre-Nord,2014,35,108.0,32.3,86.1,0,1680,2
Centre-Nord,2014,36,93.9,32.6,87.5,0,1292,4
Centre-Nord,2014,37,29.4,28.1,86.6,0,1690,14
Centre-Nord,2014,38,110.9,31.2,85.4,0,1166,4
Centre-Nord,2014,39,24.2,29.9,85.8,0,1202,2
Centre-Nord,2014,40,78.2,25.4,79.8,0,1567,1
Centre-Nord,2014,41,1.8,25.0,82.5,0,1642,13
Centre-Nord,2014,42,4.1,29.5,84.4,0,1485,10
Centre-Nord,2014,43,0.4,27.5,93.7,0,1093,2
Centre-Nord,2014,44,1.8,30.7,80.4,0,1281,6
Centre-Nord,2014,45,3.8,29.1,90.1,0,1257,13
Centre-Nord,2014,46,0.5,26.4,77.7,0,1148,7
Centre-Nord,2014,47,3.0,29.7,79.3,0,323,12
Centre-Nord,2014,48,0.6,28.3,81.6,0,211,14
Centre-Nord,2014,49,1.8,25.2,94.3,0,235,1
Centre-Nord,2014,50,1.8,27.4,90.4,0,350,13
Centre-Nord,2014,51,1.7,27.4,93.3,0,269,12
Centre-Nord,2014,52,2.8,25.2,87.2,0,305,3
Centre-Nord,2015,1,3.0,27.8,89.2,0,240,7
Centre-Nord,2015,2,3.8,28.5,85.4,0,280,3
Centre-Nord,2015,3,0.2,28.2,91.5,0,251,11
Centre-Nord,2015,4,1.6,27.3,86.4,0,328,12
Centre-Nord,2015,5,4.1,25.0,88.3,0,235,0
Centre-Nord,2015,6,0.8,26.8,86.4,0,339,1
Centre-Nord,2015,7,1.4,26.5,86.2,0,188,13
Centre-Nord,2015,8,4.7,31.8,79.4,0,198,1
Centre-Nord,2015,9,3.9,28.1,75.6,0,180,5
Centre-Nord,2015,10,3.5,39.5,78.4,0,183,13
Centre-Nord,2015,11,4.3,37.6,78.0,0,197,14
Centre-Nord,2015,12,3.0,35.4,93.4,0,331,4
Centre-Nord,2015,13,4.2,38.7,90.4,0,270,10
Centre-Nord,2015,14,4.1,34.5,80.3,0,194,11
Centre-Nord,2015,15,3.1,37.3,87.8,0,275,12
Centre-Nord,2015,16,0.9,35.0,77.1,0,177,6
Centre-Nord,2015,17,0.6,40.3,82.4,0,333,3
Centre-Nord,2015,18,1.9,34.1,75.2,0,188,13
Centre-Nord,2015,19,0.6,25.4,79.5,0,233,9
Centre-Nord,2015,20,3.2,32.3,89.9,0,188,2
Centre-Nord,2015,21,4.0,32.6,81.9,0,217,3
Centre-Nord,2015,22,101.5,26.9,84.0,0,223,4
Centre-Nord,2015,23,39.3,32.0,89.2,0,222,10
Centre-Nord,2015,24,40.2,29.5,77.8,0,228,0
Centre-Nord,2015,25,63.2,25.6,92.9,0,209,14
Centre-Nord,2015,26,117.3,32.9,76.1,0,1687,14
Centre-Nord,2015,27,111.3,28.8,86.9,0,1327,9
Centre-Nord,2015,28,67.7,27.6,92.9,0,1547,8
Centre-Nord,2015,29,91.1,32.2,82.0,0,1505,13
Centre-Nord,2015,30,73.7,26.3,80.0,0,1138,2
Centre-Nord,2015,31,54.0,25.2,78.1,0,1543,8
Centre-Nord,2015,32,107.1,32.4,86.0,0,1051,6
Centre-Nord,2015,33,84.9,26.9,87.9,0,1500,9
Centre-Nord,2015,34,52.4,26.9,79.5,0,1624,5
Centre-Nord,2015,35,101.8,29.4,91.1,0,1074,14
Centre-Nord,2015,36,52.8,31.8,78.0,0,1025,12
Centre-Nord,2015,37,111.2,28.7,94.6,0,1439,4
Centre-Nord,2015,38,100.2,28.5,92.7,0,1048,10
Centre-Nord,2015,39,104.3,30.6,77.9,0,1713,9
Centre-Nord,2015,40,83.1,30.9,76.6,0,1393,7
Centre-Nord,2015,41,3.2,33.0,88.1,0,1647,11
Centre-Nord,2015,42,4.4,25.6,79.4,0,1671,8
Centre-Nord,2015,43,1.8,27.4,91.6,0,1251,13
Centre-Nord,2015,44,3.1,30.5,81.5,0,1592,2
Centre-Nord,2015,45,2.0,31.3,81.2,0,1664,6
Centre-Nord,2015,46,1.7,27.4,76.2,0,1721,4
Centre-Nord,2015,47,4.1,26.1,76.1,0,311,14
Centre-Nord,2015,48,3.6,30.1,83.8,0,220,14
Centre-Nord,2015,49,1.6,25.7,80.5,0,336,12
Centre-Nord,2015,50,4.7,30.1,85.2,0,277,11
Centre-Nord,2015,51,5.0,31.7,75.2,0,286,0
Centre-Nord,2015,52,1.2,25.2,84.8,0,272,4
Centre-Nord,2016,1,1.9,32.3,79.7,0,209,0
Centre-Nord,2016,2,4.0,29.3,90.4,0,225,1
Centre-Nord,2016,3,0.6,28.9,90.8,0,279,3
Centre-Nord,2016,4,1.0,27.2,84.4,0,179,6
Centre-Nord,2016,5,4.9,29.2,87.0,0,305,5
Centre-Nord,2016,6,0.5,25.2,84.7,0,201,6
Centre-Nord,2016,7,1.2,27.9,81.5,0,208,7
Centre-Nord,2016,8,4.1,28.9,90.6,0,177,13
Centre-Nord,2016,9,1.6,29.4,90.1,0,271,11
Centre-Nord,2016,10,1.6,37.2,91.0,0,309,8
Centre-Nord,2016,11,0.8,38.7,90.3,0,332,9
Centre-Nord,2016,12,2.9,36.8,93.6,0,230,0
Centre-Nord,2016,13,3.5,40.2,92.7,0,179,8
Centre-Nord,2016,14,2.3,39.0,82.7,0,255,14
Centre-Nord,2016,15,0.6,40.8,82.0,0,181,1
Centre-Nord,2016,16,0.9,36.7,89.8,0,292,8
Centre-Nord,2016,17,2.1,34.5,87.5,0,333,0
Centre-Nord,2016,18,0.6,37.9,92.0,0,220,14
Centre-Nord,2016,19,3.6,28.1,91.4,0,202,3
Centre-Nord,2016,20,4.3,29.6,81.7,0,289,5
Centre-Nord,2016,21,4.8,30.3,94.6,0,263,6
Centre-Nord,2016,22,67.5,27.2,88.4,0,234,8
Centre-Nord,2016,23,59.8,27.1,76.4,0,322,0
Centre-Nord,2016,24,113.0,26.2,78.2,0,206,6
Centre-Nord,2016,25,58.8,25.9,89.7,0,212,9
Centre-Nord,2016,26,31.8,27.9,89.6,0,1440,13
Centre-Nord,2016,27,39.2,27.6,82.5,0,1105,10
Centre-Nord,2016,28,65.0,30.6,89.3,0,1572,1
Centre-Nord,2016,29,44.6,27.8,82.3,0,1127,9
Centre-Nord,2016,30,50.9,25.7,76.8,0,1689,14
Centre-Nord,2016,31,62.6,30.4,79.3,0,988,8
Centre-Nord,2016,32,113.4,30.9,85.2,0,1555,13
Centre-Nord,2016,33,51.8,25.2,78.3,0,1196,6
Centre-Nord,2016,34,120.0,27.9,83.3,0,1245,1
Centre-Nord,2016,35,25.2,28.7,87.4,0,1525,7
Centre-Nord,2016,36,114.3,32.5,83.2,0,1610,0
Centre-Nord,2016,37,58.5,26.9,88.3,0,1573,13
Centre-Nord,2016,38,43.7,26.3,94.0,0,1382,3
Centre-Nord,2016,39,89.2,27.9,75.0,0,1072,14
Centre-Nord,2016,40,57.9,29.4,85.1,0,1608,12
Centre-Nord,2016,41,0.9,26.6,93.5,0,1388,14
Centre-Nord,2016,42,3.8,26.2,84.8,0,1136,8
Centre-Nord,2016,43,2.6,25.6,79.6,0,1099,3
Centre-Nord,2016,44,2.9,29.4,81.7,0,1443,10
Centre-Nord,2016,45,2.7,26.0,80.8,0,994,2
Centre-Nord,2016,46,2.3,25.9,85.2,0,1071,5
Centre-Nord,2016,47,0.8,26.1,81.2,0,264,8
Centre-Nord,2016,48,3.9,25.9,79.5,0,313,14
Centre-Nord,2016,49,2.6,32.1,87.8,0,215,7
Centre-Nord,2016,50,0.8,29.9,82.4,0,273,4
Centre-Nord,2016,51,1.0,27.8,92.5,0,317,4
Centre-Nord,2016,52,2.3,29.1,88.1,0,251,7
Centre-Nord,2017,1,3.2,28.3,91.6,0,319,14
Centre-Nord,2017,2,4.1,29.7,94.6,0,308,5
Centre-Nord,2017,3,1.9,25.6,87.7,0,188,1
Centre-Nord,2017,4,3.7,32.3,82.0,0,265,0
Centre-Nord,2017,5,0.6,29.1,83.6,0,234,9
Centre-Nord,2017,6,1.1,25.8,89.8,0,241,14
Centre-Nord,2017,7,0.5,30.4,94.8,0,301,9
Centre-Nord,2017,8,2.8,32.9,80.0,0,274,12
Centre-Nord,2017,9,2.4,28.7,84.9,0,330,11
Centre-Nord,2017,10,1.0,37.5,77.7,0,318,7
Centre-Nord,2017,11,3.9,35.8,83.2,0,180,13
Centre-Nord,2017,12,0.1,38.7,88.2,0,170,4
Centre-Nord,2017,13,3.7,38.6,82.0,0,302,9
Centre-Nord,2017,14,3.3,37.4,90.3,0,237,5
Centre-Nord,2017,15,4.0,37.9,77.0,0,175,11
Centre-Nord,2017,16,4.4,38.2,87.1,0,261,2
Centre-Nord,2017,17,2.4,39.9,89.1,0,262,3
Centre-Nord,2017,18,3.2,36.2,78.9,0,320,13
Centre-Nord,2017,19,0.9,28.2,79.0,0,218,4
Centre-Nord,2017,20,3.7,32.1,81.4,0,229,1
Centre-Nord,2017,21,4.7,29.0,75.4,0,275,1
Centre-Nord,2017,22,104.2,27.4,84.5,0,213,11
Centre-Nord,2017,23,30.2,25.6,93.3,0,187,4
Centre-Nord,2017,24,117.0,32.9,85.7,0,176,0
Centre-Nord,2017,25,88.2,32.6,76.9,0,227,11
Centre-Nord,2017,26,108.4,28.5,92.7,0,1590,2
Centre-Nord,2017,27,115.0,27.3,78.4,0,1178,6
Centre-Nord,2017,28,76.4,30.0,86.9,0,1462,12
Centre-Nord,2017,29,100.5,29.9,90.2,0,1469,11
Centre-Nord,2017,30,107.5,28.1,86.5,0,1233,5
Centre-Nord,2017,31,40.6,26.2,77.0,0,1141,6
Centre-Nord,2017,32,45.2,26.7,77.9,0,1640,3
Centre-Nord,2017,33,82.4,30.3,86.2,0,1547,9
Centre-Nord,2017,34,106.9,29.2,88.9,0,1325,11
Centre-Nord,2017,35,100.7,29.0,88.3,0,1152,1
Centre-Nord,2017,36,36.6,29.7,90.2,0,1530,0
Centre-Nord,2017,37,49.9,30.8,94.3,0,1484,3
Centre-Nord,2017,38,72.1,28.1,87.6,0,1485,13
Centre-Nord,2017,39,48.5,25.2,81.9,0,1439,4
Centre-Nord,2017,40,108.9,26.8,84.8,0,1121,8
Centre-Nord,2017,41,4.0,26.5,90.3,0,1221,13
Centre-Nord,2017,42,3.3,25.8,80.3,0,1322,3
Centre-Nord,2017,43,1.3,31.9,78.3,0,1365,14
Centre-Nord,2017,44,4.0,29.6,91.8,0,1537,7
Centre-Nord,2017,45,3.6,26.2,84.6,0,1253,11
Centre-Nord,2017,46,0.2,25.5,88.7,0,1273,2
Centre-Nord,2017,47,1.6,32.3,78.3,0,195,10
Centre-Nord,2017,48,4.7,30.9,88.3,0,288,14
Centre-Nord,2017,49,2.4,26.4,84.7,0,264,1
Centre-Nord,2017,50,3.5,26.9,76.3,0,179,11
Centre-Nord,2017,51,0.1,31.0,91.9,0,273,12
Centre-Nord,2017,52,0.2,25.8,92.7,0,170,9
Centre-Nord,2018,1,3.5,32.3,82.7,0,191,13
Centre-Nord,2018,2,2.4,32.6,82.7,0,293,10
Centre-Nord,2018,3,1.6,28.5,79.0,0,295,2
Centre-Nord,2018,4,2.8,31.2,77.4,0,276,9
Centre-Nord,2018,5,1.9,28.0,88.0,0,234,8
Centre-Nord,2018,6,1.5,32.1,91.5,0,258,11
Centre-Nord,2018,7,5.0,32.1,90.5,0,284,8
Centre-Nord,2018,8,3.8,27.1,90.3,0,320,7
Centre-Nord,2018,9,3.9,28.8,81.4,0,224,14
Centre-Nord,2018,10,3.1,35.2,92.8,0,216,0
Centre-Nord,2018,11,3.1,39.7,77.4,0,243,3
Centre-Nord,2018,12,0.3,40.4,93.6,0,252,8
Centre-Nord,2018,13,0.9,34.8,79.0,0,233,8
Centre-Nord,2018,14,0.2,39.9,91.7,0,291,3
Centre-Nord,2018,15,3.1,37.0,92.6,0,310,12
Centre-Nord,2018,16,2.4,39.5,78.2,0,241,9
Centre-Nord,2018,17,3.5,36.6,93.1,0,291,3
Centre-Nord,2018,18,1.8,38.3,85.9,0,288,8
Centre-Nord,2018,19,1.9,30.3,75.7,0,202,5
Centre-Nord,2018,20,1.0,28.2,78.6,0,214,7
Centre-Nord,2018,21,2.6,27.7,88.8,0,186,11
Centre-Nord,2018,22,30.3,27.8,94.7,0,294,11
Centre-Nord,2018,23,53.1,26.1,93.9,0,182,1
Centre-Nord,2018,24,26.1,33.0,81.5,0,247,12
Centre-Nord,2018,25,103.9,27.0,78.7,0,312,1
Centre-Nord,2018,26,56.0,31.5,79.6,0,984,2
Centre-Nord,2018,27,35.7,27.8,89.2,0,1195,14
Centre-Nord,2018,28,77.9,29.4,91.7,0,1300,2
Centre-Nord,2018,29,85.8,29.8,87.5,0,1419,8
Centre-Nord,2018,30,87.8,29.9,88.4,0,1274,1
Centre-Nord,2018,31,64.2,27.4,79.2,0,1044,8
Centre-Nord,2018,32,71.9,30.4,75.6,0,1297,10
Centre-Nord,2018,33,27.7,31.8,84.2,0,1578,13
Centre-Nord,2018,34,59.1,32.8,91.0,0,1211,11
Centre-Nord,2018,35,92.3,27.0,81.6,0,1238,11
Centre-Nord,2018,36,74.1,29.1,80.3,0,1014,11
Centre-Nord,2018,37,98.4,32.9,90.0,0,1284,10
Centre-Nord,2018,38,38.6,30.0,77.6,0,1353,14
Centre-Nord,2018,39,90.7,28.1,90.5,0,1251,4
Centre-Nord,2018,40,25.3,30.2,89.0,0,1084,9
Centre-Nord,2018,41,1.2,28.8,80.7,0,1608,10
Centre-Nord,2018,42,4.5,29.5,87.3,0,947,9
Centre-Nord,2018,43,1.2,29.3,88.5,0,1477,11
Centre-Nord,2018,44,3.7,27.0,91.5,0,1471,14
Centre-Nord,2018,45,1.1,30.6,76.7,0,1191,6
Centre-Nord,2018,46,3.0,26.9,93.2,0,1285,4
Centre-Nord,2018,47,1.1,31.3,87.8,0,232,2
Centre-Nord,2018,48,4.5,32.4,83.2,0,255,8
Centre-Nord,2018,49,4.5,28.2,82.8,0,280,7
Centre-Nord,2018,50,2.8,27.2,88.4,0,179,3
Centre-Nord,2018,51,4.5,26.9,78.9,0,251,13
Centre-Nord,2018,52,4.4,31.3,87.2,0,257,10
Centre-Nord,2019,1,1.6,28.7,86.7,0,202,12
Centre-Nord,2019,2,2.3,29.2,76.6,0,278,1
Centre-Nord,2019,3,4.3,32.3,93.3,0,253,8
Centre-Nord,2019,4,0.9,26.3,89.9,0,171,9
Centre-Nord,2019,5,2.5,29.8,84.2,0,249,5
Centre-Nord,2019,6,2.6,28.9,94.9,0,313,13
Centre-Nord,2019,7,0.9,31.6,86.7,0,269,6
Centre-Nord,2019,8,3.0,29.7,82.6,0,265,3
Centre-Nord,2019,9,0.8,31.4,87.3,0,189,13
Centre-Nord,2019,10,3.4,34.9,93.4,0,267,10
Centre-Nord,2019,11,2.2,34.5,84.8,0,312,10
Centre-Nord,2019,12,3.5,37.9,82.7,0,186,13
Centre-Nord,2019,13,1.3,37.5,87.0,0,174,4
Centre-Nord,2019,14,1.2,34.6,85.6,0,159,5
Centre-Nord,2019,15,4.2,34.5,83.2,0,167,2
Centre-Nord,2019,16,3.4,34.7,85.5,0,258,0
Centre-Nord,2019,17,0.1,39.0,91.4,0,171,10
Centre-Nord,2019,18,4.8,36.7,89.3,0,207,5
Centre-Nord,2019,19,2.5,29.8,77.1,0,254,2
Centre-Nord,2019,20,2.9,30.9,82.4,0,248,2
Centre-Nord,2019,21,2.3,26.4,84.7,0,178,8
Centre-Nord,2019,22,52.3,26.5,87.5,0,249,7
Centre-Nord,2019,23,119.1,30.3,93.7,0,248,11
Centre-Nord,2019,24,58.7,25.9,75.0,0,160,11
Centre-Nord,2019,25,78.0,30.1,84.7,0,161,8
Centre-Nord,2019,26,104.4,25.8,80.6,0,1569,9
Centre-Nord,2019,27,23.0,31.9,93.0,0,1515,9
Centre-Nord,2019,28,28.5,26.4,87.3,0,1170,1
Centre-Nord,2019,29,45.2,30.1,88.3,0,1267,4
Centre-Nord,2019,30,94.7,26.0,75.7,0,950,12
Centre-Nord,2019,31,30.2,30.2,84.1,0,1409,7
