region,annee,semaine_epi,pluviometrie_mm,temperature_moy_c,taux_couverture_milda,campagne_vaccinale_active,cas_paludisme,cas_dengue,date_approx,mois,saison
Cascades,2024,25,1.8520708940622452,0.11323852705472555,1.56152887617316,1,251,13,2024-06-17,6,Pluvieuse
Cascades,2024,26,0.5431537111539491,0.06200547037865822,-1.3722873337916646,1,1209,7,2024-06-24,6,Pluvieuse
Cascades,2024,27,1.8577127784713328,-0.296625926353814,-0.573733809185853,0,918,2,2024-07-01,7,Pluvieuse
Cascades,2024,28,0.7039474168129424,0.3694038104350631,1.6656880315565255,0,1082,2,2024-07-08,7,Pluvieuse
Cascades,2024,29,0.8957714867219168,-0.34785898302988133,-0.7994119791831467,0,1324,2,2024-07-15,7,Pluvieuse
Cascades,2024,30,-0.10002111148202414,-0.7577234364384218,-0.573733809185853,0,1349,1,2024-07-22,7,Pluvieuse
Cascades,2024,31,1.9790132932667137,-0.014844114635443224,0.9539338031035219,0,916,10,2024-07-29,7,Pluvieuse
Cascades,2024,32,2.131344172312076,-0.5527912097341515,1.3532105654064264,0,913,6,2024-08-05,8,Pluvieuse
Cascades,2024,33,2.5008876011073062,-1.3725201165512315,0.4331380261866894,0,1242,11,2024-08-12,8,Pluvieuse
Cascades,2024,34,2.0749253282212012,-0.09169369964954377,-0.4348549353413649,0,1354,7,2024-08-19,8,Pluvieuse
Cascades,2024,35,-0.043602267391149294,-0.3222424546918481,0.6240964777228604,0,1101,14,2024-08-26,8,Pluvieuse
Cascades,2024,36,0.004353750086094309,-1.3212870598751643,-1.3896471930222245,0,828,10,2024-09-02,9,Pluvieuse
Cascades,2024,37,1.1863285337899223,-0.3990920397059496,-0.33069577995799937,0,1189,5,2024-09-09,9,Pluvieuse
Cascades,2024,38,0.4839139248585304,-0.6552573230862871,-1.667404940711201,0,1129,12,2024-09-16,9,Pluvieuse
Cascades,2024,39,1.8069358187895457,-0.3990920397059496,0.7456154923367885,0,1188,6,2024-09-23,9,Pluvieuse
Cascades,2024,40,0.01563751890426924,-1.295670531537131,1.5094492984814771,0,994,4,2024-09-30,9,Pluvieuse
Cascades,2024,41,-0.6952399166407538,0.5999525654773665,0.05122112311434501,0,1098,12,2024-10-07,10,Pluvieuse
Cascades,2024,42,-0.6980608588452976,0.26693769708292847,-0.018218313807897846,0,1271,6,2024-10-14,10,Pluvieuse
Cascades,2024,43,-0.6980608588452976,0.11323852705472555,1.370570424636989,0,1154,11,2024-10-21,10,Pluvieuse
Cascades,2024,44,-0.7037027432543851,0.03638894204062502,-1.5285260668667129,0,1108,9,2024-10-28,10,Pluvieuse
Cascades,2024,45,-0.661388610186229,-1.3725201165512315,-1.6847647999417636,0,908,7,2024-11-04,11,Sèche
Cascades,2024,46,-0.6472838991635101,0.3694038104350631,-1.6153253630195181,0,1211,4,2024-11-11,11,Sèche
Cascades,2024,47,-0.6557467257771414,0.3181707537589958,0.9712936623340821,0,201,7,2024-11-18,11,Sèche
Cascades,2024,48,-0.69241897443621,-0.6040242664102189,0.5199373223394949,0,208,10,2024-11-25,11,Sèche
Cascades,2024,49,-0.6698514367998601,0.4462533954491655,1.2316915507924984,0,141,13,2024-12-02,12,Sèche
Cascades,2024,50,-0.5965069394817228,0.3950203387730972,-1.4243669114833473,0,142,14,2024-12-09,12,Sèche
Cascades,2024,51,-0.6303582459362477,0.3181707537589958,1.0233732400257674,0,229,3,2024-12-16,12,Sèche
Cascades,2024,52,-0.7008818010498412,0.1644715837307938,0.8150549292590338,0,270,14,2024-12-23,12,Sèche
Cascades,2025,1,-0.6726723790044038,-0.4759416247200501,-0.22653662457463136,0,233,3,2025-01-06,1,Sèche
Cascades,2025,2,-0.6726723790044038,-1.1675878898469623,1.7177676092482108,0,166,6,2025-01-13,1,Sèche
Cascades,2025,3,-0.7065236854589287,0.03638894204062502,0.5720169000311776,0,196,12,2025-01-20,1,Sèche
Cascades,2025,4,-0.7065236854589287,0.42063686711113135,0.12066056003659034,0,186,12,2025-01-27,1,Sèche
Cascades,2025,5,-0.638821072549879,-0.34785898302988133,-0.4348549353413649,0,214,4,2025-02-03,2,Sèche
Cascades,2025,6,-0.7008818010498412,-0.21977634133971255,0.658816196183983,0,187,13,2025-02-10,2,Sèche
Cascades,2025,7,-0.6980608588452976,-1.3725201165512315,-0.1744570468829486,0,150,4,2025-02-17,2,Sèche
Cascades,2025,8,-0.6360001303453352,-1.0651217764948266,-1.1639690230249309,0,152,14,2025-02-24,2,Sèche
Cascades,2025,9,-0.627537303731704,-0.014844114635443224,1.6309683130954054,0,215,8,2025-03-03,3,Sèche
Cascades,2025,10,-0.661388610186229,2.5980417758440004,1.6483281723259653,0,209,10,2025-03-10,3,Sèche
Cascades,2025,11,-0.6134325927089853,2.213793850773494,-1.4417267707139074,0,142,11,2025-03-17,3,Sèche
Cascades,2025,12,-0.6726723790044038,2.0600946807452916,0.36369858926444404,0,141,5,2025-03-24,3,Sèche
Cascades,2025,13,-0.6303582459362477,1.496531057308548,-0.2786162022663141,0,256,1,2025-03-31,3,Sèche
Cascades,2025,14,-0.7037027432543851,1.4709145289705157,-1.5285260668667129,0,218,1,2025-04-07,4,Sèche
Cascades,2025,15,-0.6529257835725977,1.8807789823790544,-1.3028478968694193,1,151,11,2025-04-14,4,Sèche
Cascades,2025,16,-0.6021488238908103,2.7005078891961354,-0.6952528237997811,1,156,9,2025-04-21,4,Sèche
Cascades,2025,17,-0.6980608588452976,2.4187260774777637,-1.7194845184028862,0,245,2,2025-04-28,4,Sèche
Cascades,2025,18,-0.6726723790044038,2.1113277374213597,-1.0945295861026856,0,263,11,2025-05-05,5,Pluvieuse
Cascades,2025,19,-0.6360001303453352,0.190088112068827,0.016501404653222352,0,220,11,2025-05-12,5,Pluvieuse
Cascades,2025,20,-0.6585676679816851,0.2925542254209626,1.2837711284841835,0,263,8,2025-05-19,5,Pluvieuse
Cascades,2025,21,-0.6190744771180727,-0.8858060781285906,0.22481971541995588,0,201,12,2025-05-26,5,Pluvieuse
Cascades,2025,22,0.13693803369965019,-0.8601895497905564,-0.2786162022663141,0,192,1,2025-06-02,6,Pluvieuse
Cascades,2025,23,1.0960583832445225,-0.7064903797623544,-0.7299725422609038,0,179,11,2025-06-09,6,Pluvieuse
Cascades,2025,24,2.3372729532437693,-0.11731022798757788,0.36369858926444404,0,220,10,2025-06-16,6,Pluvieuse
Cascades,2025,25,2.2977797623801566,0.5743360371393342,-1.0250901491804427,1,244,12,2025-06-23,6,Pluvieuse
Cascades,2025,26,2.5206341965391124,-0.040460642973476436,-1.1986887414860536,1,1302,1,2025-06-30,6,Pluvieuse
Cascades,2025,27,2.4219012193800813,0.08762199871669235,-1.1118894453332482,0,903,9,2025-07-07,7,Pluvieuse
Cascades,2025,28,2.4134383927664502,0.010772413702590895,0.9539338031035219,0,1157,9,2025-07-14,7,Pluvieuse
Cascades,2025,29,1.4176457945625092,0.26693769708292847,0.8150549292590338,0,1122,11,2025-07-21,7,Pluvieuse
Cascades,2025,30,1.9451619868121888,0.24132116874489434,-0.1918169061135087,0,1201,9,2025-07-28,7,Pluvieuse
Cascades,2025,31,0.356971525654062,0.42063686711113135,-0.8167718384137093,0,1001,2,2025-08-04,8,Pluvieuse
Cascades,2025,32,2.0918509814484634,-1.3212870598751643,1.266411269253621,0,1085,2,2025-08-11,8,Pluvieuse
Cascades,2025,33,0.3372249302222559,-0.783339964776456,0.8324147884895938,0,1051,10,2025-08-18,8,Pluvieuse
Cascades,2025,34,1.8436080674486142,0.4974864521252319,-0.48693451303304763,0,1185,12,2025-08-25,8,Pluvieuse
Cascades,2025,35,1.0509233079718228,0.24132116874489434,0.9018542254118392,0,1335,11,2025-09-01,9,Pluvieuse
Cascades,2025,36,0.554437479972124,-0.142926756325612,1.4400098615592318,0,802,9,2025-09-08,9,Pluvieuse
Cascades,2025,37,1.2935243375625844,-0.783339964776456,-1.354927474561102,0,1147,3,2025-09-15,9,Pluvieuse
Cascades,2025,38,2.2328980916756507,-0.8345730214525232,1.2316915507924984,0,1265,9,2025-09-22,9,Pluvieuse
Cascades,2025,39,2.1680164209711443,-1.0651217764948266,-1.0250901491804427,0,940,11,2025-09-29,9,Pluvieuse
Cascades,2025,40,1.3866154303125278,-0.7064903797623544,-0.7820521199525866,0,982,14,2025-10-06,10,Pluvieuse
Cascades,2025,41,-0.6839561478225789,-0.37347551136791546,1.5962485946342826,0,1229,13,2025-10-13,10,Pluvieuse
Cascades,2025,42,-0.6247163615271603,-0.7064903797623544,0.033861263883784916,0,976,10,2025-10-20,10,Pluvieuse
Cascades,2025,43,-0.5993278816862666,-0.9882721914807252,0.4157781669561293,0,1290,14,2025-10-27,10,Pluvieuse
Cascades,2025,44,-0.6980608588452976,-0.014844114635443224,0.9365739438729619,0,1121,6,2025-11-03,11,Sèche
Cascades,2025,45,-0.6952399166407538,-0.19415981300167934,-1.1986887414860536,0,1059,0,2025-11-10,11,Sèche
Cascades,2025,46,-0.6839561478225789,-1.1675878898469623,0.3289788708033239,0,1262,14,2025-11-17,11,Sèche
Cascades,2025,47,-0.7093446276634725,-0.6040242664102189,-0.7820521199525866,0,143,14,2025-11-24,11,Sèche
Cascades,2025,48,-0.6416420147544227,-0.8345730214525232,-0.8688514161053921,0,218,7,2025-12-01,12,Sèche
Cascades,2025,49,-0.6190744771180727,0.4974864521252319,-0.7646922607220265,0,260,11,2025-12-08,12,Sèche
Cascades,2025,50,-0.5908650550726353,-1.2444374748610627,0.7976950700284712,0,170,1,2025-12-15,12,Sèche
Cascades,2025,51,-0.5936859972771792,-0.19415981300167934,-0.9730105714887576,0,240,5,2025-12-22,12,Sèche
Cascades,2025,52,-0.5908650550726353,-0.09169369964954377,-0.2959760614968767,0,167,2,2025-12-29,12,Sèche
Cascades,2026,1,-0.6698514367998601,0.4718699237871978,0.08594084157546768,0,185,4,2026-01-05,1,Sèche
Cascades,2026,2,-0.5711184596408291,-0.629640794748253,0.46785774464781205,0,190,5,2026-01-12,1,Sèche
Cascades,2026,3,-0.638821072549879,-0.7577234364384218,-1.47644648917503,0,242,2,2026-01-19,1,Sèche
Cascades,2026,4,-0.6077907082998978,-1.116354833170894,-1.0771697268721256,0,147,7,2026-01-26,1,Sèche
Cascades,2026,5,-0.6754933212089477,0.3437872820970299,0.8844943661812766,0,201,11,2026-02-02,2,Sèche
Cascades,2026,6,-0.6980608588452976,0.4462533954491655,-1.5458859260972753,0,185,4,2026-02-09,2,Sèche
Cascades,2026,7,-0.5852231706635478,0.3694038104350631,0.27689929311163863,0,182,4,2026-02-16,2,Sèche
Cascades,2026,8,-0.6980608588452976,0.06200547037865822,-1.0424500084110029,0,234,8,2026-02-23,2,Sèche
Cascades,2026,9,-0.5908650550726353,-0.5271746813961183,-0.9730105714887576,0,180,9,2026-03-02,3,Sèche
Cascades,2026,10,-0.6529257835725977,1.16351618891411,-0.05293803226902051,0,161,9,2026-03-09,3,Sèche
Cascades,2026,11,-0.6585676679816851,1.2403657739282106,1.3532105654064264,0,223,8,2026-03-16,3,Sèche
Cascades,2026,12,-0.6416420147544227,1.1122831322380418,0.8671345069507166,0,180,0,2026-03-23,3,Sèche
Cascades,2026,13,-0.5795812862544604,1.5733806423226504,-1.059809867641563,0,188,5,2026-03-30,3,Sèche
Cascades,2026,14,-0.627537303731704,2.162560794097426,0.39841830772556674,0,156,7,2026-04-06,4,Sèche
Cascades,2026,15,-0.6811352056180351,1.5733806423226504,0.7803352107979111,1,183,6,2026-04-13,4,Sèche
Cascades,2026,16,-0.6472838991635101,1.3428318872803469,1.0233732400257674,1,244,14,2026-04-20,4,Sèche
Cascades,2026,17,-0.6557467257771414,1.035433547223941,-0.24389648380519394,0,137,7,2026-04-27,4,Sèche
Cascades,2026,18,-0.6416420147544227,1.9320120390551225,-0.452214794571925,0,187,6,2026-05-04,5,Pluvieuse
Cascades,2026,19,-0.7065236854589287,-0.937039134804658,1.57888873540372,0,182,6,2026-05-11,5,Pluvieuse
Cascades,2026,20,-0.6726723790044038,-1.2188209465230295,-1.7021246591723236,0,159,0,2026-05-18,5,Pluvieuse
Cascades,2026,21,-0.6247163615271603,0.26693769708292847,-1.3722873337916646,0,247,8,2026-05-25,5,Pluvieuse
Cascades,2026,22,1.4261086211761405,-1.2188209465230295,-1.7368443776334463,0,167,11,2026-06-01,6,Pluvieuse
Cascades,2026,23,2.359840490880119,-0.8345730214525232,-0.3480556391885595,0,181,3,2026-06-08,6,Pluvieuse
Cascades,2026,24,1.3809735459034402,-0.040460642973476436,-0.9730105714887576,0,171,12,2026-06-15,6,Pluvieuse
Cascades,2026,25,1.0904164988354348,0.08762199871669235,-0.24389648380519394,1,249,3,2026-06-22,6,Pluvieuse
Cascades,2026,26,0.23567101085868117,-0.142926756325612,-1.2507683191777363,1,1099,11,2026-06-29,6,Pluvieuse
Cascades,2026,27,2.263928455925632,0.010772413702590895,1.3011309877147437,0,1221,2,2026-07-06,7,Pluvieuse
Cascades,2026,28,0.7716500297219921,0.6511856221534348,1.3532105654064264,0,786,9,2026-07-13,7,Pluvieuse
Cascades,2026,29,0.9324437353809855,-0.3990920397059496,-0.24389648380519394,0,959,4,2026-07-20,7,Pluvieuse
Cascades,2026,30,1.9733714088576262,-0.24539286967774668,-0.3133359207274368,0,803,4,2026-07-27,7,Pluvieuse
Cascades,2026,31,0.7970385095628858,-0.962655663142692,0.9712936623340821,0,822,6,2026-08-03,8,Pluvieuse
Cascades,2026,32,0.7829337985401671,0.08762199871669235,0.20745985618939577,0,795,10,2026-08-10,8,Pluvieuse
Cascades,2026,33,1.4543180432215779,-1.0138887198187594,-0.2959760614968767,0,989,0,2026-08-17,8,Pluvieuse
Cascades,2026,34,1.6969190728123396,0.03638894204062502,-1.6847647999417636,0,1015,1,2026-08-24,8,Pluvieuse
Cascades,2026,35,1.7138447260396021,-1.0651217764948266,1.07545281771745,0,845,9,2026-08-31,8,Pluvieuse
Cascades,2026,36,1.7928311077668269,0.1644715837307938,0.7282556331062283,0,820,0,2026-09-07,9,Pluvieuse
Cascades,2026,37,1.5417672515624337,0.523102980463266,0.39841830772556674,0,1009,7,2026-09-14,9,Pluvieuse
Cascades,2026,38,0.7067683590174862,-0.5784077380721857,-1.7194845184028862,0,874,12,2026-09-21,9,Pluvieuse
Cascades,2026,39,2.5967996360617933,0.4462533954491655,-1.181328882255491,0,1250,7,2026-09-28,9,Pluvieuse
Cascades,2026,40,1.5107368873124527,-1.116354833170894,-0.7994119791831467,0,1187,6,2026-10-05,10,Pluvieuse
Cascades,2026,41,-0.627537303731704,0.24132116874489434,0.5025774631089347,0,1056,12,2026-10-12,10,Pluvieuse
Cascades,2026,42,-0.6444629569589664,-0.7321069081003877,0.016501404653222352,0,916,11,2026-10-19,10,Pluvieuse
Cascades,2026,43,-0.6247163615271603,-1.0138887198187594,0.5372971815700549,0,864,14,2026-10-26,10,Pluvieuse
Cascades,2026,44,-0.6501048413680539,-1.3469035882131983,-0.452214794571925,0,1134,8,2026-11-02,11,Sèche
Cascades,2026,45,-0.6360001303453352,-0.937039134804658,0.24217957465051843,0,1026,10,2026-11-09,11,Sèche
Cascades,2026,46,-0.6303582459362477,-1.270054003199097,1.0060133807952047,0,1128,10,2026-11-16,11,Sèche
Cascades,2026,47,-0.6698514367998601,0.6511856221534348,-0.46957465380248753,0,263,5,2026-11-23,11,Sèche
Cascades,2026,48,-0.5936859972771792,-0.8858060781285906,1.1796119731008157,0,133,4,2026-11-30,11,Sèche
Cascades,2026,49,-0.6134325927089853,-0.5527912097341515,-1.4070070522527847,0,165,0,2026-12-07,12,Sèche
Cascades,2026,50,-0.6529257835725977,-0.142926756325612,-1.0771697268721256,0,212,4,2026-12-14,12,Sèche
Cascades,2026,51,-0.6726723790044038,-0.3222424546918481,0.5025774631089347,0,173,11,2026-12-21,12,Sèche
Cascades,2026,52,-0.6444629569589664,-0.7577234364384218,0.2942591523422012,0,264,1,2026-12-28,12,Sèche
Centre-Nord,2013,1,-0.6698514367998601,0.3181707537589958,0.8671345069507166,0,350,3,2013-01-07,1,Sèche
Centre-Nord,2013,2,-0.6360001303453352,-0.3990920397059496,-1.4070070522527847,0,282,11,2013-01-14,1,Sèche
Centre-Nord,2013,3,-0.5936859972771792,-0.4759416247200501,-0.018218313807897846,0,180,5,2013-01-21,1,Sèche
Centre-Nord,2013,4,-0.5682975174362854,-0.937039134804658,-0.6778929645692211,0,224,4,2013-01-28,1,Sèche
Centre-Nord,2013,5,-0.6698514367998601,-0.09169369964954377,1.0407330992563273,0,314,14,2013-02-04,2,Sèche
Centre-Nord,2013,6,-0.638821072549879,-0.5015581530580843,0.9886535215646446,0,200,9,2013-02-11,2,Sèche
Centre-Nord,2013,7,-0.6557467257771414,0.4974864521252319,0.6067366184923002,0,182,0,2013-02-18,2,Sèche
Centre-Nord,2013,8,-0.6726723790044038,0.5487195088013002,1.7004077500176482,0,214,4,2013-02-25,2,Sèche
Centre-Nord,2013,9,-0.6303582459362477,-1.0395052481567935,0.48521760387837215,0,300,1,2013-03-04,3,Sèche
Centre-Nord,2013,10,-0.6698514367998601,2.2906434357875947,0.346338730033884,0,253,2,2013-03-11,3,Sèche
Centre-Nord,2013,11,-0.5795812862544604,1.6246136989987168,-1.5285260668667129,0,203,9,2013-03-18,3,Sèche
Centre-Nord,2013,12,-0.5965069394817228,1.7526963406888856,0.06858098234490759,0,265,3,2013-03-25,3,Sèche
Centre-Nord,2013,13,-0.5880441128680916,1.035433547223941,-1.5458859260972753,0,359,6,2013-04-01,4,Sèche
Centre-Nord,2013,14,-0.6952399166407538,1.496531057308548,-0.6258133868775358,0,312,8,2013-04-08,4,Sèche
Centre-Nord,2013,15,-0.5908650550726353,1.983245095731191,-0.7994119791831467,0,324,2,2013-04-15,4,Sèche
Centre-Nord,2013,16,-0.6980608588452976,1.0866666039000095,-0.1570971876523885,0,276,0,2013-04-22,4,Sèche
Centre-Nord,2013,17,-0.627537303731704,1.1378996605760758,-0.4348549353413649,0,260,5,2013-04-29,4,Sèche
Centre-Nord,2013,18,-0.627537303731704,1.522147585646582,-0.9209309937970748,0,275,8,2013-05-06,5,Pluvieuse
Centre-Nord,2013,19,-0.7065236854589287,0.11323852705472555,-0.7299725422609038,0,182,6,2013-05-13,5,Pluvieuse
Centre-Nord,2013,20,-0.627537303731704,-0.24539286967774668,-0.5042943722636102,0,196,0,2013-05-20,5,Pluvieuse
Centre-Nord,2013,21,-0.6106116505044415,-1.3212870598751643,-1.181328882255491,0,308,14,2013-05-27,5,Pluvieuse
Centre-Nord,2013,22,0.5121233469039678,-0.3990920397059496,-1.3028478968694193,0,211,4,2013-06-03,6,Pluvieuse
Centre-Nord,2013,23,0.5967516130402801,0.24132116874489434,-1.7368443776334463,0,323,2,2013-06-10,6,Pluvieuse
Centre-Nord,2013,24,1.8379661830395266,0.3950203387730972,1.3184908469453038,0,199,3,2013-06-17,6,Pluvieuse
Centre-Nord,2013,25,1.9564457556303638,0.13885505539275966,-1.354927474561102,0,330,5,2013-06-24,6,Pluvieuse
Centre-Nord,2013,26,1.4514971010170339,-1.116354833170894,1.0233732400257674,0,1642,5,2013-07-01,7,Pluvieuse
Centre-Nord,2013,27,1.1158049786763287,-0.5271746813961183,-1.6847647999417636,0,1356,2,2013-07-08,7,Pluvieuse
Centre-Nord,2013,28,1.6658887085623584,-0.8858060781285906,1.3879302838675491,0,1305,4,2013-07-15,7,Pluvieuse
Centre-Nord,2013,29,1.744875090289583,0.1644715837307938,0.9192140846423993,0,1501,4,2013-07-22,7,Pluvieuse
Centre-Nord,2013,30,2.4388268726073434,0.6511856221534348,0.033861263883784916,0,1368,2,2013-07-29,7,Pluvieuse
Centre-Nord,2013,31,0.8393526426310419,-1.0395052481567935,-0.573733809185853,0,1539,11,2013-08-05,8,Pluvieuse
Centre-Nord,2013,32,2.6729650755844747,0.523102980463266,-0.48693451303304763,0,1550,8,2013-08-12,8,Pluvieuse
Centre-Nord,2013,33,0.40774848533584945,0.3694038104350631,-0.40013521688024223,0,1455,12,2013-08-19,8,Pluvieuse
Centre-Nord,2013,34,2.128523230107532,-1.1419713615089282,-0.6431732461080985,0,1789,14,2013-08-26,8,Pluvieuse
Centre-Nord,2013,35,2.2780331669483505,0.6255690938154007,0.6067366184923002,0,1235,10,2013-09-02,9,Pluvieuse
Centre-Nord,2013,36,1.6799934195850772,0.06200547037865822,0.22481971541995588,0,1384,0,2013-09-09,9,Pluvieuse
Centre-Nord,2013,37,0.21592441542687488,-1.2444374748610627,-1.667404940711201,0,1528,0,2013-09-16,9,Pluvieuse
Centre-Nord,2013,38,2.4952457166982183,0.190088112068827,1.5094492984814771,0,1296,1,2013-09-23,9,Pluvieuse
Centre-Nord,2013,39,1.0424604813581917,0.26693769708292847,1.4573697207897944,0,1298,11,2013-09-30,9,Pluvieuse
Centre-Nord,2013,40,0.38236000549495586,-1.1932044181849955,-1.6847647999417636,0,1320,4,2013-10-07,10,Pluvieuse
Centre-Nord,2013,41,-0.6557467257771414,-0.4759416247200501,0.4504978854172495,0,1058,4,2013-10-14,10,Pluvieuse
Centre-Nord,2013,42,-0.6585676679816851,-1.2188209465230295,1.3879302838675491,0,1431,11,2013-10-21,10,Pluvieuse
Centre-Nord,2013,43,-0.6444629569589664,-1.0138887198187594,-0.05293803226902051,0,1181,11,2013-10-28,10,Pluvieuse
Centre-Nord,2013,44,-0.6726723790044038,-0.7321069081003877,1.6483281723259653,0,1294,9,2013-11-04,11,Sèche
Centre-Nord,2013,45,-0.7037027432543851,0.08762199871669235,0.7456154923367885,0,1647,4,2013-11-11,11,Sèche
Centre-Nord,2013,46,-0.604969766095354,-0.783339964776456,0.3116190115727613,0,1384,0,2013-11-18,11,Sèche
Centre-Nord,2013,47,-0.6247163615271603,-0.040460642973476436,0.13802041926715045,0,218,3,2013-11-25,11,Sèche
Centre-Nord,2013,48,-0.7037027432543851,-0.783339964776456,0.7282556331062283,0,347,14,2013-12-02,12,Sèche
Centre-Nord,2013,49,-0.7008818010498412,-1.2444374748610627,0.6067366184923002,0,245,4,2013-12-09,12,Sèche
Centre-Nord,2013,50,-0.6585676679816851,0.21570464040686113,0.8671345069507166,0,194,9,2013-12-16,12,Sèche
Centre-Nord,2013,51,-0.6106116505044415,-1.3725201165512315,-1.2334084599471737,0,265,13,2013-12-23,12,Sèche
Centre-Nord,2013,52,-0.6783142634134913,-1.0907383048328607,-0.8167718384137093,0,279,4,2013-12-30,12,Sèche
Centre-Nord,2014,1,-0.69241897443621,-0.1685432846636452,0.24217957465051843,0,278,4,2014-01-06,1,Sèche
Centre-Nord,2014,2,-0.6698514367998601,-0.8601895497905564,1.57888873540372,0,352,11,2014-01-13,1,Sèche
Centre-Nord,2014,3,-0.6726723790044038,-0.7321069081003877,0.9365739438729619,0,197,0,2014-01-20,1,Sèche
Centre-Nord,2014,4,-0.69241897443621,0.26693769708292847,0.9192140846423993,0,314,0,2014-01-27,1,Sèche
Centre-Nord,2014,5,-0.6783142634134913,-0.3990920397059496,0.641456336953423,0,340,14,2014-02-03,2,Sèche
